lawd_cd,dong,jibun,complex_name_normalized,trade_complex_name,kapt_complex_name,kapt_code,internal_complex_id,match_method,match_score,name_similarity,candidate_count,trade_road_address_key,trade_legal_address_key,manual_review
26350,중동,1503-17,동부썬빌라,동부썬빌라,,,TRADE_236A78B96092,unmatched,0.0,33.333333333333336,29,해운대구|달맞이길65번길|151,해운대구|중동|1503-17,True
26350,중동,1396-1,대림비치,대림비치,,,TRADE_AA7EAFEF2ED7,unmatched,0.0,40.0,29,해운대구|해운대해변로|295,해운대구|중동|1396-1,True
26350,재송동,131,신동아,신동아,센텀신동아,A61282801,A61282801,road_legal_address_exact,100.0,75.0,1,해운대구|재반로60번길|46-6,해운대구|재송동|131,False
26350,반송동,884,lig건영,LIG건영,LIG건영,A61280801,A61280801,road_legal_address_exact,100.0,100.0,1,해운대구|신반송로|80,해운대구|반송동|884,False
26350,반송동,886,삼한5차,삼한5차,삼한5차,A61280802,A61280802,road_legal_address_exact,100.0,100.0,1,해운대구|신반송로|72,해운대구|반송동|886,False
26350,우동,843,해운대오션파크,해운대오션파크,해운대오션파크아파트,A10026790,A10026790,road_legal_address_exact,100.0,100.0,1,해운대구|해운대로|558,해운대구|우동|843,False
26350,재송동,1128-4,영광그린파크,영광그린파크(가),,,TRADE_E8221F8E2AF1,unmatched,0.0,40.0,31,해운대구|재반로112번길|2-25,해운대구|재송동|1128-4,True
26350,중동,1507-4,경동메르빌골드,경동메르빌골드,,,TRADE_4C532F2F2263,unmatched,0.0,71.42857142857143,29,해운대구|달맞이길65번길|89,해운대구|중동|1507-4,True
26350,중동,1520-8,중동맨션,중동맨션,,,TRADE_E3C6BDE4084B,unmatched,0.0,36.36363636363637,29,해운대구|좌동순환로|387,해운대구|중동|1520-8,True
26350,중동,1485-9,삼안스튜디오1차,삼안스튜디오1차,,,TRADE_359E6553625A,unmatched,0.0,22.22222222222222,29,해운대구|달맞이길117번다길|147,해운대구|중동|1485-9,True
26350,우동,1543,센텀경동리인,센텀경동리인,센텀경동리인아파트,A10026291,A10026291,road_address_exact,100.0,100.0,1,해운대구|해운대로469번길|178,해운대구|우동|1543,False
26350,재송동,1182-1,장산동국,장산동국,센텀동국아파트,A61283410,A61283410,road_legal_address_exact,100.0,50.0,1,해운대구|재송2로|91,해운대구|재송동|1182-1,False
26350,좌동,1445,삼환,삼환,해운대삼환아파트,A61275301,A61275301,road_legal_address_exact,100.0,57.14285714285714,1,해운대구|좌동순환로299번길|22,해운대구|좌동|1445,False
