internal_complex_id,complex_name,sigungu,dong,jibun,sido,region_code,region_key,region_name,region_level_1,region_level_2,market_area,is_busan,is_satellite,households,approval_date,apartment_age,parking_total,parking_per_household,transactions_3m,transactions_6m,transactions_12m,area_variety,latitude,longitude,road_address,provisional,turnover_12m,price_84,price_84_per_3_3sqm,price_change_3m,price_change_6m,price_change_12m,rolling_peak,drawdown_from_peak,rolling_trough,recovery_from_trough,sample_count,low_sample_flag
TRADE_7D17B90FEC70,명륜아이파크2단지,동래구,복천동,561,부산광역시,26260,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,1.0,3.0,8.0,2,,,,True,,650000000.0,25236808.326146625,-0.03917220990391723,0.07495948136142627,0.09540636042402828,713500000.0,-0.08899789768745625,500000000.0,0.30000000000000004,3.0,False
TRADE_7D1F207E8A60,한성,중구,영주동,285-3,부산광역시,26110,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,2,,,,True,,,,,,,112000000.0,0.0,112000000.0,0.0,0.0,True
TRADE_7D24C849B2C2,흥아거북,사하구,괴정동,457,부산광역시,26380,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,1.0,3.0,2,,,,True,,,,,,,,,,,,
TRADE_7D38B425F8EB,트레비앙,금정구,서동,203-14,부산광역시,26410,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,2.0,6.0,2,,,,True,,,,,,,,,,,,
TRADE_7D45A092CBBD,장미3,동래구,수안동,39-36,부산광역시,26260,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,1.0,2.0,3,,,,True,,,,,,,,,,,,
TRADE_7D51A1248206,홍원주택,금정구,구서동,819,부산광역시,26410,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_7D54AD21816C,골드스카이80,부산진구,당감동,1022,부산광역시,26230,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_7D5893D4086C,가화만사성4차,기장군,기장읍대라리,100-1,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,,,,,,0.0,0.0,1.0,2,,,,True,,,,,,-0.15014164305949007,260000000.0,-0.42307692307692313,150000000.0,0.0,0.0,True
TRADE_7D68399E0E7C,삼성하이츠,금정구,남산동,966-1,부산광역시,26410,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_7D70E1122281,문현,남구,문현동,303-7,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,1.0,1,,,,True,,,,,,,,,,,,
TRADE_7D73882B0ACE,창조드림빌라,서구,서대신동1가,139,부산광역시,26140,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,1.0,1.0,1.0,1,,,,True,,170000000.0,6608552.244080574,,,-0.08108108108108103,185000000.0,-0.08108108108108103,170000000.0,0.0,1.0,True
TRADE_7D742198CDAB,모아남산블루빌,금정구,남산동,987-16,부산광역시,26410,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,210000000.0,-0.09523809523809523,175000000.0,0.08571428571428563,0.0,True
TRADE_7D78350229C8,영광마린타워,영도구,청학동,419,부산광역시,26200,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,2,,,,True,,,,,,,152000000.0,-0.125,120000000.0,0.10833333333333339,0.0,True
TRADE_7DD9E221B938,대림맨션,해운대구,중동,1405-10,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,2,,,,True,,,,,,,,,,,,
TRADE_7DF057E39300,"봉황맨션B,C",동래구,명장동,29-102,부산광역시,26260,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,2,,,,True,,,,,,,,,,,,
TRADE_7E0B1B08E8EA,공작맨션,해운대구,우동,450,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,1.0,3.0,2,,,,True,,,,,,,,,,,,
TRADE_7E128ECCEFBE,아림비치,해운대구,우동,493-1,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_7E24B9C2B463,남강하이츠,수영구,광안동,139-16,부산광역시,26500,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,475000000.0,0.0,360000000.0,0.3194444444444444,0.0,True
TRADE_7E2949DFDE6E,소라맨션,수영구,남천동,41-2,부산광역시,26500,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,2.0,4.0,2,,,,True,,,,,,,,,,,,
TRADE_7E48936FD665,사직리첸스빌,동래구,사직동,99-25,부산광역시,26260,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,1.0,2,,,,True,,,,,,,329000000.0,-0.12158054711246202,279000000.0,0.03584229390680993,0.0,True
TRADE_7E4C665BA084,창신(B동),북구,구포동,1030-75,부산광역시,26320,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_7E87C5628289,구덕하이츠,서구,서대신동3가,19-6,부산광역시,26140,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,1.0,3.0,1,,,,True,,,,,,,,,,,,
TRADE_7E8E290F3E50,세진골든빌리지,서구,동대신동2가,330,부산광역시,26140,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,210000000.0,0.0,210000000.0,0.0,0.0,True
TRADE_7E99DE93A502,정우아트빌,사하구,괴정동,566-58,부산광역시,26380,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,1.0,1,,,,True,,,,,,,,,,,,
TRADE_7E9C75D0F54B,경화힐타워A동,사상구,괘법동,524-37,부산광역시,26530,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,240000000.0,-0.10416666666666663,215000000.0,0.0,0.0,True
TRADE_7E9CD6E3B8CF,골든빌리지,영도구,봉래동3가,166-6,부산광역시,26200,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,1.0,1,,,,True,,,,,,,,,,,,
TRADE_7E9DFBCC950C,청호그린101동,김해시,흥동,555-2,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,117000000.0,0.0,100000000.0,0.16999999999999993,0.0,True
TRADE_7EB6E4883830,옥수,양산시,하북면백록리,872-2,경상남도,48330,yangsan,양산,GYEONGNAM,양산시,YANGSAN,False,True,,,,,,0.0,1.0,2.0,1,,,,True,,,,,,,,,,,,
TRADE_7EBB9D88125F,대원빌라3차,기장군,기장읍대라리,845,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,149000000.0,-0.3355704697986577,99000000.0,0.0,0.0,True
TRADE_7EC229474BFD,새천년,남구,대연동,919-5,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,625000000.0,0.0,625000000.0,0.0,0.0,True
TRADE_7EF754407215,전망좋은방,북구,구포동,1242-6,부산광역시,26320,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,98000000.0,-0.2142857142857143,77000000.0,0.0,0.0,True
TRADE_7F07202AC5D7,수영에코하임리베,수영구,수영동,562,부산광역시,26500,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_7F0FBED5A873,남경하이빌,부산진구,개금동,524-4,부산광역시,26230,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,3,,,,True,,,,,,,,,,,,
TRADE_7F17D2D9DAB3,명륜소도베르크,동래구,명륜동,450-20,부산광역시,26260,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,1.0,5.0,11.0,1,,,,True,,,,,,,,,,,,
TRADE_7F1C1C195466,혜성빌라,기장군,기장읍동부리,395-3,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,,,,,,0.0,0.0,0.0,2,,,,True,,,,,,,69000000.0,-0.01449275362318836,68000000.0,0.0,0.0,True
TRADE_7F206420A983,영광골든타워,영도구,봉래동1가,77,부산광역시,26200,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,1.0,5.0,2,,,,True,,,,,,0.08295964125560529,250000000.0,-0.04800000000000004,205000000.0,0.16097560975609748,0.0,True
TRADE_7F28160CFFFB,세영엘도라도B동,서구,서대신동3가,360-13,부산광역시,26140,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_7F3CF6EF514E,태백-1,남구,대연동,884-10,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,2,,,,True,,,,,,,175000000.0,-0.09142857142857141,159000000.0,0.0,0.0,True
TRADE_7F4207256818,파밀리아2,사상구,괘법동,524-15,부산광역시,26530,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,1.0,2.0,2,,,,True,,,,,,,,,,,,
TRADE_7F470206D23D,멤버스빌라트,금정구,구서동,458-12,부산광역시,26410,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,1.0,1,,,,True,,,,,,,197000000.0,-0.025380710659898442,192000000.0,0.0,0.0,True
TRADE_7F7D8B020972,씨티포레,동래구,온천동,193-1,부산광역시,26260,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,1.0,1,,,,True,,,,,,,,,,,,
TRADE_7F8434C16427,연산지음,연제구,연산동,1495-10,부산광역시,26470,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,2.0,4.0,1,,,,True,,,,,,,,,,,,
TRADE_7FA9B41EEA9F,KH마이우스,부산진구,전포동,691-2,부산광역시,26230,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,2.0,2.0,2.0,2,,,,True,,,,,,,,,,,,
TRADE_8015F44DE0E2,아름베스트빌1,금정구,구서동,466-3,부산광역시,26410,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,1.0,1.0,1.0,3,,,,True,,,,,,,,,,,,
TRADE_80227A2C9D78,배룡하나빌,동구,초량동,1057-34,부산광역시,26170,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,2,,,,True,,,,,,,200000000.0,-0.025000000000000022,160000000.0,0.21875,0.0,True
TRADE_802D358657CB,혜광마린팰리스,영도구,청학동,7-46,부산광역시,26200,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,1.0,2,,,,True,,,,,,,240000000.0,-0.125,190500000.0,0.10236220472440949,0.0,True
TRADE_8032FF633CAB,신우석산아파트102동,양산시,동면석산리,961-3,경상남도,48330,yangsan,양산,GYEONGNAM,양산시,YANGSAN,False,True,,,,,,0.0,0.0,2.0,1,,,,True,,,,,,,,,,,,
TRADE_8037D99821E4,성우메르빌,김해시,부원동,86-2,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,144000000.0,0.0,123000000.0,0.1707317073170731,0.0,True
TRADE_8049C385987B,동해,사하구,장림동,187-5,부산광역시,26380,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,1.0,1.0,1.0,2,,,,True,,,,,,,,,,,,
TRADE_8054542BC0E4,광명(539-1),수영구,광안동,539-1,부산광역시,26500,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,1.0,1,,,,True,,,,,,,630000000.0,-0.3412698412698413,232500000.0,0.7849462365591398,0.0,True
TRADE_805F114700D1,대륙,동구,초량동,865-32,부산광역시,26170,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,3,,,,True,,,,,,,,,,,,
TRADE_8067283146C8,필아트빌,수영구,망미동,881-90,부산광역시,26500,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,210000000.0,-0.19047619047619047,135000000.0,0.2592592592592593,0.0,True
TRADE_8072E45DF208,로웰타워,영도구,대교동1가,64-1,부산광역시,26200,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,1.0,2.0,3.0,1,,,,True,,,,,,,,,,,,
TRADE_80767E487DAA,라익,수영구,광안동,645-1,부산광역시,26500,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,3.0,3.0,2,,,,True,,,,,,,,,,,,
TRADE_808EF3E30390,동양산 우성스마트시티 뷰,양산시,덕계동,1580,경상남도,48330,yangsan,양산,GYEONGNAM,양산시,YANGSAN,False,True,,,,,,2.0,5.0,25.0,4,,,,True,,343000000.0,13401959.32169675,-0.10909090909090913,0.025352112676056304,0.044117647058823595,447000000.0,-0.23266219239373598,261000000.0,0.31417624521072796,2.0,True
TRADE_8098CF253695,광안화목,수영구,광안동,93-3,부산광역시,26500,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,1.0,3,,,,True,,,,,,,,,,,,
TRADE_809A66B2E57E,필우파크,동구,수정동,773-1,부산광역시,26170,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,1.0,1,,,,True,,,,,,,,,,,,
TRADE_809B02F04C22,우신,동래구,수안동,39-27,부산광역시,26260,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_80A6FA363C33,황우그린빌라,동래구,온천동,265-4,부산광역시,26260,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_80C5612305BA,서원블루오션F동,중구,보수동3가,75-1,부산광역시,26110,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,1.0,1.0,2,,,,True,,,,,,,,,,,,
TRADE_80EA8D6AE01E,크로바C동,서구,서대신동3가,277-1,부산광역시,26140,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,240000000.0,0.0,240000000.0,0.0,0.0,True
TRADE_80FE1972D7BE,괴정신동화,사하구,괴정동,488-4,부산광역시,26380,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,1.0,1.0,2,,,,True,,,,,,-0.2222222222222222,303500000.0,-0.3080724876441515,210000000.0,0.0,1.0,True
TRADE_8107E222C5F9,엘스퀘어,중구,중앙동4가,85-5,부산광역시,26110,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,1.0,2.0,2,,,,True,,,,,,,,,,,,
TRADE_810E8B3C699B,해운파크빌,연제구,연산동,1345-8,부산광역시,26470,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,1.0,2.0,2.0,1,,,,True,,,,,,,,,,,,
TRADE_81305B7B67C9,창신(A동),북구,구포동,1030-3,부산광역시,26320,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_8136A0444116,로얄캐슬,동래구,명륜동,567-3,부산광역시,26260,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,1.0,3.0,1,,,,True,,,,,-0.006802721088435382,,390000000.0,-0.0641025641025641,307500000.0,0.1869918699186992,1.0,True
TRADE_8139E441F8FD,한빛드림빌2차,김해시,흥동,산64-3,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_813E8C915FA8,광안하이캐슬,수영구,광안동,343,부산광역시,26500,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,445000000.0,-0.2134831460674157,350000000.0,0.0,0.0,True
TRADE_813EF981ECDA,동광맨션,중구,중앙동4가,40-15,부산광역시,26110,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,1.0,1.0,1.0,2,,,,True,,,,,,,,,,,,
TRADE_81458F6FB5CF,남명더라우부용,서구,부용동1가,69-7,부산광역시,26140,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,1.0,1.0,2.0,2,,,,True,,,,,,,,,,,,
TRADE_8150D89FD44E,동보6차,금정구,남산동,981-2,부산광역시,26410,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_8157CA3BA921,대근아트빌라(106-11),동구,초량동,106-11,부산광역시,26170,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_816E268E8D2C,송정세양시에당,해운대구,송정동,311-1,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,1.0,1.0,4.0,3,,,,True,,,,,,,372000000.0,-0.22043010752688175,220000000.0,0.3181818181818181,0.0,True
TRADE_817D574D236E,삼호빌라(116-2),수영구,광안동,116-2,부산광역시,26500,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_818389F158D7,성도솔밭맨션,사하구,당리동,329-1,부산광역시,26380,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,1.0,2,,,,True,,,,,,,,,,,,
TRADE_818A3DF5D42A,구서다움,금정구,구서동,681,부산광역시,26410,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,1.0,1,,,,True,,,,,,,,,,,,
TRADE_818B682FAC53,유원타워,부산진구,부전동,560-16,부산광역시,26230,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,3,,,,True,,,,,,,441980000.0,0.0,220000000.0,1.009,0.0,True
TRADE_818F228F598B,나경유닉스빌라트,금정구,남산동,989-8,부산광역시,26410,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,2,,,,True,,,,,,,,,,,,
TRADE_81B7BB04C1D7,백산타워빌라,수영구,민락동,144-3,부산광역시,26500,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,200000000.0,0.0,180000000.0,0.11111111111111116,0.0,True
TRADE_81B91504CD39,진일,부산진구,개금동,410,부산광역시,26230,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,1.0,1,,,,True,,,,,,,,,,,,
TRADE_81BAB627D72D,동광하이빌(105),부산진구,전포동,33-450,부산광역시,26230,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_81C34CDA0806,초량하이츠빌리지,동구,초량동,106-7,부산광역시,26170,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,1.0,3,,,,True,,,,,,,280000000.0,-0.10892857142857137,240000000.0,0.039583333333333304,0.0,True
TRADE_81CEDBCB66AE,삼협아띠랑스,기장군,기장읍대라리,33-9,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,,,,,,2.0,2.0,4.0,3,,,,True,,,,,,,,,,,,
TRADE_81E3B3617562,한송그린빌라트,김해시,삼정동,658-6,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,,,,,,0.0,0.0,0.0,2,,,,True,,,,,,,135000000.0,-0.07037037037037042,125000000.0,0.0040000000000000036,0.0,True
TRADE_821C05BB5943,우림파크빌,김해시,흥동,48-7,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_82299B4E1BC7,부림(327-1),연제구,연산동,327-1,부산광역시,26470,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_823837413ECF,현호네오빌,부산진구,부전동,631,부산광역시,26230,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,1.0,2.0,2.0,2,,,,True,,,,,,,,,,,,
TRADE_826534174A9A,보수허브센티움,중구,보수동3가,56,부산광역시,26110,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,1.0,1.0,2,,,,True,,,,,,,,,,,,
TRADE_8266FF2C6563,호성빌라맨션,사하구,당리동,237-33,부산광역시,26380,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,1.0,1.0,3,,,,True,,,,,,,397000000.0,0.0,295000000.0,0.3457627118644069,0.0,True
TRADE_827AFBBAC897,샛별나동,영도구,신선동2가,177-7,부산광역시,26200,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,1.0,1,,,,True,,,,,,,,,,,,
TRADE_828188E3A72B,괘법동포르투나,사상구,괘법동,273-1,부산광역시,26530,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,1.0,2.0,6.0,1,,,,True,,,,,,,,,,,,
TRADE_829CFFA77877,서원블루오션D동,서구,부민동1가,10-1,부산광역시,26140,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,1.0,3.0,4.0,2,,,,True,,,,,,,,,,,,
TRADE_82A75F6B0833,정원힐타워,남구,대연동,875-8,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,1.0,1.0,1,,,,True,,,,,,,277000000.0,-0.13357400722021662,240000000.0,0.0,1.0,True
TRADE_83010F41C678,태진팰리스,금정구,구서동,86-52,부산광역시,26410,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,2.0,3,,,,True,,,,,,,,,,,,
TRADE_830178076B21,금림5차,김해시,부원동,720,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_8305F36E260D,궁전아이브더파크,부산진구,범천동,1230-76,부산광역시,26230,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,1.0,3.0,1,,,,True,,,,,,,,,,,,
TRADE_830D1C4A3D38,행복한세상3,양산시,북정동,899-5,경상남도,48330,yangsan,양산,GYEONGNAM,양산시,YANGSAN,False,True,,,,,,1.0,2.0,3.0,1,,,,True,,,,,,,,,,,,
TRADE_830D70630C37,성완아이렉스원룸,해운대구,중동,1217,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_8382453A37E8,송도혜성주상복합빌딩,서구,암남동,334-10,부산광역시,26140,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,2,,,,True,,,,,,,200000000.0,0.0,200000000.0,0.0,0.0,True
TRADE_839365A34630,세영맨션,남구,문현동,351-7,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,1.0,4,,,,True,,,,,,,190000000.0,0.0,118000000.0,0.6101694915254237,0.0,True
TRADE_83A3EFF47994,이화,연제구,연산동,484-12,부산광역시,26470,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_83BBD5B8A770,센텀엘카사,해운대구,우동,1196-12,부산광역시,26350,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,1.0,2.0,4.0,1,,,,True,,,,,,,,,,,,
TRADE_83D859F29115,청구쉐르타운,김해시,삼정동,612-1,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,,,,,,0.0,1.0,2.0,1,,,,True,,,,,0.05810397553516822,-0.010294117647058787,173000000.0,0.0,130000000.0,0.3307692307692307,1.0,True
TRADE_83E5172C6DB9,삼보맨션,연제구,연산동,580-4,부산광역시,26470,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,3,,,,True,,,,,,,350000000.0,-0.09060000000000001,215000000.0,0.4804186046511627,0.0,True
TRADE_83F5DF695345,해오름,중구,보수동2가,35-1,부산광역시,26110,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,2,,,,True,,,,,,,210000000.0,0.0,210000000.0,0.0,0.0,True
TRADE_840532670F5C,대동레미안,남구,대연동,1482-2,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,2,,,,True,,,,,,,,,,,,
TRADE_843F3476B05D,강진융프라우,부산진구,범천동,871-1,부산광역시,26230,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,1.0,1.0,3.0,1,,,,True,,,,,,,,,,,,
TRADE_84439EBC113B,봉성맨션,사상구,삼락동,54-3,부산광역시,26530,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_846224B017A8,한성기린,동래구,안락동,632-1,부산광역시,26260,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,1,,,,True,,,,,,,,,,,,
TRADE_8468EFC45DD9,아름베스트빌3,금정구,구서동,183-14,부산광역시,26410,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,,,,,,0.0,0.0,0.0,3,,,,True,,,,,,,,,,,,
TRADE_846B4B27C5F1,청담,김해시,풍유동,36,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,,,,,,0.0,0.0,0.0,2,,,,True,,,,,,,165000000.0,0.0,150000000.0,0.10000000000000009,0.0,True
TRADE_8478A0D91DE7,스위트아파트,양산시,중부동,156-4,경상남도,48330,yangsan,양산,GYEONGNAM,양산시,YANGSAN,False,True,,,,,,0.0,3.0,12.0,2,,,,True,,,,,,,,,,,,
TRADE_8491838D068E,선우,기장군,일광읍삼성리,713-1,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,,,,,,0.0,0.0,2.0,2,,,,True,,,,,,0.3421052631578947,285000000.0,-0.03508771929824561,140000000.0,0.9642857142857142,0.0,True
